what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354056145261
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354056146665
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354056147486
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354056148552
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354056148560
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354056150166
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1354056150179
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1354056157265
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1354056159868
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1354056160033
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1354056161956
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1354056162116
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1354056166861
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1354056166986
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1354056173696
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1354056175573
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1354056179883
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1354056185536
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1354056187807
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1354056188754
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1354056190648
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1354056190781
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1354056196208
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354056198466
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354056199855
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354056202286
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354056203959
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354056203969
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354056204216
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354056204233
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354056209967
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1354056210007
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1354056228108
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1354056306661
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Terminate",1354056306750
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1354056307950
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1354056310490
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1354056315434
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1354056317824
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1354056325473
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1354056332687
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1354056332711
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1354056340792
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1354056341935
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354056346157
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354056356193
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354056357828
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354056357853
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354056358093
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354056358106
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354056360878
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineEnd",1354056365136
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.commands.Display",1354056367849
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354056367882
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354056369036
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.commands.Display",1354056385124
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354056385144
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354056385802
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1354056388295
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1354056388519
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1354056389042
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1354056390063
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1354056390236
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1354056390406
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineEnd",1354056390820
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.commands.Display",1354056392405
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354056392454
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354056393640
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354056394353
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1354056402470
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354056411864
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354056670847
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.commands.Display",1354056677785
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354056677870
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354056679056
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1354056683186
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354056683209
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354056685110
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1354056685728
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1354056688443
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1354056688828
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1354056690041
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354056690219
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354056692263
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1354056699751
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1354056717137
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1354056721888
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Terminate",1354056721958
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1354056724874
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354056726670
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354056729444
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354056730541
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354056730549
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354056734646
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1354056734665
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1354056734878
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1354056734957
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1354056738901
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1354056739055
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordNext",1354056740732
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordNext",1354056740903
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354056741765
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354056744158
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354056744307
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354056747038
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354056748497
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354056748507
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354056751048
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1354056751071
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1354056751263
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1354056754829
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1354056754975
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1354056755055
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1354056758487
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1354056758607
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354056764000
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354056764808
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354056764996
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1354056765396
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1354056765497
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354056768217
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354056769103
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.cleanAction",1354056769117
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354056769403
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354056770231
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354056772662
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354056773718
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354056773725
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354056859384
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354056860661
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354056861701
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1354056861731
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354056863689
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354056864835
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.cleanAction",1354056864843
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354056865118
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354056865452
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1354056867124
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1354056868304
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1354056868359
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1354056868359
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1354056870496
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1354056872612
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1354056886415
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354056895292
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354056897643
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1354056897888
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1354056897986
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1354056898862
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1354056899016
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1354056902291
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354056902914
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1354056906209
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1354056907208
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1354056909671
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1354056909760
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1354056910384
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1354056910478
